,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
1643374,112878,03.04.14,20140517,20140402,C,820000,20.2,21.8,0,0.122832,102586106,,1,CBOE S&P 100 INDEX,E,834.5700073
1644752,112878,04.04.14,20140517,20140402,C,820000,14.6,16.1,0,0.126364,102586106,,1,CBOE S&P 100 INDEX,E,824.5800171
1646038,112878,07.04.14,20140517,20140402,C,820000,10.6,11.9,0,0.125777,102586106,,1,CBOE S&P 100 INDEX,E,817.2999878
1647324,112878,08.04.14,20140517,20140402,C,820000,11.3,12.4,0,0.12224,102586106,,1,CBOE S&P 100 INDEX,E,819.7299805
1648610,112878,09.04.14,20140517,20140402,C,820000,15.1,16.6,0,0.116623,102586106,,1,CBOE S&P 100 INDEX,E,828.5800171
1649896,112878,10.04.14,20140517,20140410,C,820000,8.1,9.6,10,0.129659,102586106,,1,CBOE S&P 100 INDEX,E,811.8099976
1651280,112878,11.04.14,20140517,20140410,C,820000,5.8,6.6,0,0.12866,102586106,,1,CBOE S&P 100 INDEX,E,804.9000244
1652568,112878,14.04.14,20140517,20140410,C,820000,6.7,7.9,0,0.121484,102586106,,1,CBOE S&P 100 INDEX,E,811.4000244
1653856,112878,15.04.14,20140517,20140415,C,820000,8.5,9.9,1,0.119873,102586106,,1,CBOE S&P 100 INDEX,E,816.8499756
1655144,112878,16.04.14,20140517,20140415,C,820000,11.5,13.3,0,0.114556,102586106,,1,CBOE S&P 100 INDEX,E,824.6500244
1656432,112878,17.04.14,20140517,20140415,C,820000,12.2,13.6,0,0.115321,102586106,,1,CBOE S&P 100 INDEX,E,825.6799927
1657574,112878,21.04.14,20140517,20140415,C,820000,13,14.6,0,0.108557,102586106,,1,CBOE S&P 100 INDEX,E,829.1500244
1658846,112878,22.04.14,20140517,20140422,C,820000,15.4,16.7,1,0.117051,102586106,,1,CBOE S&P 100 INDEX,E,831.789978
1660118,112878,23.04.14,20140517,20140422,C,820000,13.8,15.1,0,0.117298,102586106,,1,CBOE S&P 100 INDEX,E,829.5599976
1661390,112878,24.04.14,20140517,20140422,C,820000,14.9,16.3,0,0.116919,102586106,,1,CBOE S&P 100 INDEX,E,831.5999756
1662760,112878,25.04.14,20140517,20140422,C,820000,11.3,12.5,0,0.120481,102586106,,1,CBOE S&P 100 INDEX,E,825.5599976
1664032,112878,28.04.14,20140517,20140422,C,820000,13,15.1,0,0.117358,102586106,,1,CBOE S&P 100 INDEX,E,830.2600098
1665304,112878,29.04.14,20140517,20140422,C,820000,15.7,17.5,0,0.114758,102586106,,1,CBOE S&P 100 INDEX,E,834.3200073
1666576,112878,30.04.14,20140517,20140430,C,820000,16.7,18.2,2,0.107844,102586106,,1,CBOE S&P 100 INDEX,E,836.0800171
1667848,112878,01.05.14,20140517,20140501,C,820000,15.7,17.1,13,0.099781,102586106,,1,CBOE S&P 100 INDEX,E,835.4099731
1669218,112878,02.05.14,20140517,20140502,C,820000,14.5,15.9,54,0.103274,102586106,,1,CBOE S&P 100 INDEX,E,833.8599854
1670490,112878,05.05.14,20140517,20140502,C,820000,14.9,16.1,0,0.093148,102586106,,1,CBOE S&P 100 INDEX,E,835.1500244
1671762,112878,06.05.14,20140517,20140502,C,820000,9.1,10.6,0,0.11096,102586106,,1,CBOE S&P 100 INDEX,E,827.0599976
1673034,112878,07.05.14,20140517,20140507,C,820000,12.8,14,1,0.115075,102586106,,1,CBOE S&P 100 INDEX,E,832
1674306,112878,08.05.14,20140517,20140507,C,820000,11.7,13.4,0,0.105802,102586106,,1,CBOE S&P 100 INDEX,E,831.5900269
1675676,112878,09.05.14,20140517,20140509,C,820000,12.5,14.4,56,0.103233,102586106,,1,CBOE S&P 100 INDEX,E,832.960022
1676948,112878,12.05.14,20140517,20140509,C,820000,18.8,20.7,0,,102586106,,1,CBOE S&P 100 INDEX,E,839.9699707
1678220,112878,13.05.14,20140517,20140509,C,820000,19.6,21.6,0,,102586106,,1,CBOE S&P 100 INDEX,E,841.0599976
1679492,112878,14.05.14,20140517,20140514,C,820000,16.5,18.4,12,0.17219,102586106,,1,CBOE S&P 100 INDEX,E,837.3300171
1680768,112878,15.05.14,20140517,20140515,C,820000,8.8,10.7,6,0.178562,102586106,,1,CBOE S&P 100 INDEX,E,829.3800049
1682044,112878,16.05.14,20140517,20140516,C,820000,12,13.2,55,,102586106,,1,CBOE S&P 100 INDEX,E,832.32
