,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
3339697,112878,2018-05-08,2018-05-08,20180316.0,C,1320000,0.0,0.45,0,0.158079,118667815,,1,CBOE S&P 100 INDEX,E,1173.77001953125
3341569,112878,2018-05-09,2018-05-09,20180316.0,C,1320000,0.0,0.45,0,0.148327,118667815,,1,CBOE S&P 100 INDEX,E,1185.68994140625
3343441,112878,2018-05-10,2018-05-10,20180316.0,C,1320000,0.0,0.5,0,0.140534,118667815,,1,CBOE S&P 100 INDEX,E,1197.1600341796875
3345423,112878,2018-05-11,2018-05-11,20180316.0,C,1320000,0.0,0.55,0,0.141217,118667815,,1,CBOE S&P 100 INDEX,E,1200.1300048828125
3347287,112878,2018-05-14,2018-05-14,20180316.0,C,1320000,0.0,0.5,0,0.143574,118667815,,1,CBOE S&P 100 INDEX,E,1202.06005859375
3349151,112878,2018-05-15,2018-05-15,20180316.0,C,1320000,0.0,0.4,0,0.151699,118667815,,1,CBOE S&P 100 INDEX,E,1192.81005859375
3351040,112878,2018-05-16,2018-05-16,20180316.0,C,1320000,0.0,0.4,0,0.149238,118667815,,1,CBOE S&P 100 INDEX,E,1197.260009765625
3353176,112878,2018-05-17,2018-05-17,20180316.0,C,1320000,0.0,0.4,0,0.1548,118667815,,1,CBOE S&P 100 INDEX,E,1194.5799560546875
3355312,112878,2018-05-18,2018-05-18,20180316.0,C,1320000,0.0,0.4,0,0.162063,118667815,,1,CBOE S&P 100 INDEX,E,1190.6500244140625
3357224,112878,2018-05-21,2018-05-21,20180316.0,C,1320000,0.0,0.4,0,0.1594,118667815,,1,CBOE S&P 100 INDEX,E,1200.530029296875
3359136,112878,2018-05-22,2018-05-22,20180316.0,C,1320000,0.0,0.4,0,0.166894,118667815,,1,CBOE S&P 100 INDEX,E,1197.1400146484375
3361048,112878,2018-05-23,2018-05-23,20180316.0,C,1320000,0.0,0.4,0,0.164978,118667815,,1,CBOE S&P 100 INDEX,E,1201.4599609375
3362960,112878,2018-05-24,2018-05-24,20180316.0,C,1320000,0.0,0.35,0,0.170627,118667815,,1,CBOE S&P 100 INDEX,E,1197.6800537109375
3364996,112878,2018-05-25,2018-05-25,20180316.0,C,1320000,0.0,0.35,0,0.178749,118667815,,1,CBOE S&P 100 INDEX,E,1194.530029296875
3366914,112878,2018-05-29,2018-05-29,20180316.0,C,1320000,0.0,0.35,0,0.219285,118667815,,1,CBOE S&P 100 INDEX,E,1180.3399658203125
3368832,112878,2018-05-30,2018-05-30,20180316.0,C,1320000,0.0,0.35,0,0.204082,118667815,,1,CBOE S&P 100 INDEX,E,1194.9000244140625
3370750,112878,2018-05-31,2018-05-31,20180316.0,C,1320000,0.0,0.35,0,0.220042,118667815,,1,CBOE S&P 100 INDEX,E,1188.9100341796875
3372788,112878,2018-06-01,2018-06-01,20180316.0,C,1320000,0.0,0.35,0,0.206666,118667815,,1,CBOE S&P 100 INDEX,E,1202.010009765625
3374706,112878,2018-06-04,2018-06-04,20180316.0,C,1320000,0.0,0.35,0,0.222781,118667815,,1,CBOE S&P 100 INDEX,E,1207.6500244140625
3376624,112878,2018-06-05,2018-06-05,20180316.0,C,1320000,0.0,0.25,0,0.223502,118667815,,1,CBOE S&P 100 INDEX,E,1207.9200439453125
3378542,112878,2018-06-06,2018-06-06,20180316.0,C,1320000,0.0,0.25,0,0.213703,118667815,,1,CBOE S&P 100 INDEX,E,1219.1800537109375
3380460,112878,2018-06-07,2018-06-07,20180316.0,C,1320000,0.0,0.25,0,0.227528,118667815,,1,CBOE S&P 100 INDEX,E,1218.719970703125
3382504,112878,2018-06-08,2018-06-08,20180316.0,C,1320000,0.0,0.25,0,0.236411,118667815,,1,CBOE S&P 100 INDEX,E,1221.7900390625
3384430,112878,2018-06-11,2018-06-11,20180316.0,C,1320000,0.0,0.25,0,0.310606,118667815,,1,CBOE S&P 100 INDEX,E,1222.4300537109375
3386474,112878,2018-06-12,2018-06-12,20180316.0,C,1320000,0.0,0.25,0,0.354386,118667815,,1,CBOE S&P 100 INDEX,E,1223.6700439453125
3388518,112878,2018-06-13,2018-06-13,20180316.0,C,1320000,0.0,0.25,0,0.453473,118667815,,1,CBOE S&P 100 INDEX,E,1218.9200439453125
3390562,112878,2018-06-14,2018-06-14,20180316.0,C,1320000,0.0,0.25,0,0.62451,118667815,,1,CBOE S&P 100 INDEX,E,1221.780029296875
3392606,112878,2018-06-15,2018-06-15,20180316.0,C,1320000,0.0,0.25,0,,118667815,,1,CBOE S&P 100 INDEX,E,1220.260009765625
